,id,fecha,hora,valor,estacion_id,estacion_nombre
392,108PP13030913,2013-03-09,13,0.0,108,Santa Fe
393,108PP13030914,2013-03-09,14,0.0,108,Santa Fe
394,108PP13030915,2013-03-09,15,0.0,108,Santa Fe
395,108PP13030916,2013-03-09,16,0.0,108,Santa Fe
396,108PP13030917,2013-03-09,17,0.0,108,Santa Fe
397,108PP13030918,2013-03-09,18,0.0,108,Santa Fe
398,108PP13030919,2013-03-09,19,0.0,108,Santa Fe
399,108PP13030920,2013-03-09,20,0.0,108,Santa Fe
400,108PP13030921,2013-03-09,21,0.0,108,Santa Fe
401,108PP13030922,2013-03-09,22,0.0,108,Santa Fe
402,108PP13030923,2013-03-09,23,0.0,108,Santa Fe
403,108PP13031000,2013-03-10,0,0.0,108,Santa Fe
404,108PP13031001,2013-03-10,1,0.0,108,Santa Fe
405,108PP13031002,2013-03-10,2,0.0,108,Santa Fe
406,108PP13031003,2013-03-10,3,0.0,108,Santa Fe
407,108PP13031004,2013-03-10,4,0.0,108,Santa Fe
408,108PP13031005,2013-03-10,5,0.0,108,Santa Fe
409,108PP13031006,2013-03-10,6,0.0,108,Santa Fe
410,108PP13031007,2013-03-10,7,0.0,108,Santa Fe
411,108PP13031008,2013-03-10,8,0.0,108,Santa Fe
412,108PP13031009,2013-03-10,9,0.0,108,Santa Fe
413,108PP13031010,2013-03-10,10,0.0,108,Santa Fe
414,108PP13031011,2013-03-10,11,0.0,108,Santa Fe
415,108PP13031012,2013-03-10,12,0.0,108,Santa Fe
416,108PP13040611,2013-04-06,11,0.0070833,108,Santa Fe
417,108PP13040612,2013-04-06,12,0.0,108,Santa Fe
418,108PP13040613,2013-04-06,13,0.0,108,Santa Fe
419,108PP13040614,2013-04-06,14,0.0,108,Santa Fe
420,108PP13050612,2013-05-06,12,0.0,108,Santa Fe
421,108PP13050613,2013-05-06,13,0.0,108,Santa Fe
422,108PP13050614,2013-05-06,14,0.0,108,Santa Fe
423,108PP13050616,2013-05-06,16,0.0,108,Santa Fe
424,108PP13050617,2013-05-06,17,0.0,108,Santa Fe
425,108PP13050618,2013-05-06,18,0.0,108,Santa Fe
426,108PP13050619,2013-05-06,19,0.0,108,Santa Fe
427,108PP13050620,2013-05-06,20,0.0,108,Santa Fe
428,108PP13050621,2013-05-06,21,0.0,108,Santa Fe
429,108PP13050622,2013-05-06,22,0.0,108,Santa Fe
430,108PP13050623,2013-05-06,23,0.0,108,Santa Fe
431,108PP13050700,2013-05-07,0,0.0,108,Santa Fe
432,108PP13050701,2013-05-07,1,0.0,108,Santa Fe
433,108PP13050702,2013-05-07,2,0.0,108,Santa Fe
434,108PP13050703,2013-05-07,3,0.0,108,Santa Fe
435,108PP13050704,2013-05-07,4,0.0,108,Santa Fe
436,108PP13050705,2013-05-07,5,0.0,108,Santa Fe
437,108PP13050706,2013-05-07,6,0.0,108,Santa Fe
438,108PP13050707,2013-05-07,7,0.0,108,Santa Fe
439,108PP13050708,2013-05-07,8,0.0,108,Santa Fe
440,108PP13050709,2013-05-07,9,0.0,108,Santa Fe
441,108PP13050710,2013-05-07,10,0.0,108,Santa Fe
442,108PP13050711,2013-05-07,11,0.0,108,Santa Fe
443,108PP13050712,2013-05-07,12,0.0,108,Santa Fe
444,108PP13050713,2013-05-07,13,0.0,108,Santa Fe
445,108PP13050714,2013-05-07,14,0.0,108,Santa Fe
446,108PP13050715,2013-05-07,15,0.0,108,Santa Fe
