,id,fecha,hora,valor,estacion_id,estacion_nombre
239,107PP15011100,2015-01-11,0,0.3,107,Oblatos
240,107PP15011101,2015-01-11,1,2.1,107,Oblatos
241,107PP15011102,2015-01-11,2,7.6,107,Oblatos
242,107PP15011103,2015-01-11,3,0.8,107,Oblatos
243,107PP15011104,2015-01-11,4,0.0,107,Oblatos
244,107PP15011105,2015-01-11,5,0.6,107,Oblatos
245,107PP15011106,2015-01-11,6,0.0,107,Oblatos
246,107PP15011107,2015-01-11,7,0.0,107,Oblatos
247,107PP15011108,2015-01-11,8,0.6,107,Oblatos
248,107PP15011109,2015-01-11,9,0.9,107,Oblatos
249,107PP15011110,2015-01-11,10,0.3,107,Oblatos
250,107PP15011111,2015-01-11,11,0.0,107,Oblatos
251,107PP15011112,2015-01-11,12,0.3,107,Oblatos
252,107PP15011113,2015-01-11,13,0.6,107,Oblatos
253,107PP15011114,2015-01-11,14,0.9,107,Oblatos
254,107PP15011115,2015-01-11,15,0.9,107,Oblatos
255,107PP15011116,2015-01-11,16,0.9,107,Oblatos
256,107PP15011117,2015-01-11,17,0.9,107,Oblatos
257,107PP15011118,2015-01-11,18,0.0,107,Oblatos
258,107PP15011119,2015-01-11,19,0.0,107,Oblatos
259,107PP15011120,2015-01-11,20,0.0,107,Oblatos
260,107PP15011121,2015-01-11,21,0.6,107,Oblatos
261,107PP15011122,2015-01-11,22,0.0,107,Oblatos
262,107PP15011123,2015-01-11,23,0.6,107,Oblatos
263,107PP15011200,2015-01-12,0,0.0,107,Oblatos
264,107PP15011201,2015-01-12,1,0.0,107,Oblatos
265,107PP15011202,2015-01-12,2,0.0,107,Oblatos
266,107PP15011203,2015-01-12,3,0.3,107,Oblatos
267,107PP15011204,2015-01-12,4,0.0,107,Oblatos
268,107PP15011205,2015-01-12,5,0.0,107,Oblatos
269,107PP15011206,2015-01-12,6,0.0,107,Oblatos
270,107PP15011207,2015-01-12,7,0.0,107,Oblatos
271,107PP15011208,2015-01-12,8,0.0,107,Oblatos
272,107PP15011209,2015-01-12,9,0.0,107,Oblatos
273,107PP15011210,2015-01-12,10,0.0,107,Oblatos
274,107PP15011211,2015-01-12,11,0.0,107,Oblatos
275,107PP15011212,2015-01-12,12,0.0,107,Oblatos
276,107PP15011213,2015-01-12,13,0.0,107,Oblatos
277,107PP15011214,2015-01-12,14,0.0,107,Oblatos
278,107PP15011215,2015-01-12,15,1.5,107,Oblatos
279,107PP15011216,2015-01-12,16,0.0,107,Oblatos
280,107PP15011217,2015-01-12,17,0.0,107,Oblatos
281,107PP15011218,2015-01-12,18,1.8,107,Oblatos
282,107PP15011219,2015-01-12,19,0.0,107,Oblatos
283,107PP15011220,2015-01-12,20,0.0,107,Oblatos
284,107PP15011221,2015-01-12,21,0.3,107,Oblatos
